DATE,REQRESNS,3m growth rate,12m growth rate
1980-06-01,43.268,3.3792140336533105,8.487325426873603
1980-07-01,42.575,-17.576826608983442,4.594030217418021
1980-08-01,40.071,-29.851351763783818,-1.0445991998814685
1980-09-01,40.908,-20.09651804842392,0.11257402966080576
1980-10-01,41.498,-9.741099485450532,-1.2117028114361883
1980-11-01,40.723,6.6690272053592015,-4.748204804341216
1980-12-01,40.146,-7.245255823722429,-7.87553352609115
1981-01-01,41.247,-2.3975315862343582,-8.193108974358964
1981-02-01,39.521,-11.294072168057012,-8.017967695387052
1981-03-01,39.407,-7.162299575731257,-8.163598228851088
1981-04-01,40.169,-10.051357372549983,-10.102276033390778
1981-05-01,40.265,7.745493254529312,-8.039282859426732
1981-06-01,40.108,7.307611810756054,-7.303318849958407
1981-07-01,40.666,5.041700663830162,-4.483852025836777
1981-08-01,40.716,4.556156240372666,1.6096428838811239
1981-09-01,40.177,0.6899198269521678,-1.7869365405299709
1981-10-01,40.433,-2.272218975107876,-2.566388741626102
1981-11-01,40.605,-1.086029196797178,-0.2897625420524075
1981-12-01,41.606,15.004236427355377,3.636725950281483
1982-01-01,42.784,25.366551324211706,3.7263316119960255
1982-02-01,40.981,3.75574361180282,3.694238506110681
1982-03-01,38.866,-23.85252159908122,-1.3728525388890245
1982-04-01,39.284,-28.921661532044556,-2.2031915158455484
1982-05-01,39.191,-16.359778589256855,-2.667328945734504
1982-06-01,39.258,4.095821620178297,-2.1192779495362357
1982-07-01,39.651,3.7895835542443024,-2.4959425564353377
1982-08-01,39.866,7.069375422086477,-2.0876313979762307
1982-09-01,39.576,3.2796854807285447,-1.495880727779575
1982-10-01,40.183,5.475805478590368,-0.618306828580617
1982-11-01,40.799,9.695149472490929,0.4777736731929716
1982-12-01,41.354,19.218184580422548,-0.6056818728068181
1983-01-01,41.315,11.753619714982166,-3.433526551982047
1983-02-01,39.364,-13.343964032380274,-3.945730948488335
1983-03-01,37.601,-31.651736201142345,-3.254772809139095
1983-04-01,38.174,-27.11474991070429,-2.825577843396798
1983-05-01,37.833,-14.673048627722409,-3.465081268658632
1983-06-01,37.934,3.589796240651744,-3.372561006673813
1983-07-01,38.44,2.8165055508264425,-3.0541474363824483
1983-08-01,38.214,4.089488748904047,-4.143882004715804
1983-09-01,37.418,-5.331014492326047,-5.452799676571662
1983-10-01,37.633,-8.13674158611828,-6.345967200059722
1983-11-01,37.615,-6.12406673860707,-7.804112845903077
1983-12-01,38.333,10.146056756481103,-7.3052183585626596
1984-01-01,39.507,21.456523973127805,-4.376134575819924
