DATE,BOGNONBR,3m growth rate,12m growth rate
1983-11-01,24.491,11.565496839432065,7.733251220692372
1983-12-01,24.593,10.36603008811987,7.084385613515631
1984-01-01,24.736,2.0637295814513346,8.983566110058593
1984-02-01,25.262,13.199588986508948,8.332261246194106
1984-03-01,24.812,3.609851399342712,5.04212353414335
1984-04-01,24.457,-4.435884336587826,2.3733779824194334
1984-05-01,22.894,-32.54474463678828,-4.237252687497395
1984-06-01,22.794,-28.774569023713337,-3.582758766549632
1984-07-01,20.057,-54.76744043158437,-16.090030540099576
1984-08-01,18.023,-61.592006728428586,-24.368443138900542
1984-09-01,18.848,-53.25029048508798,-21.44702842377262
1984-10-01,20.242,3.740845703964735,-17.748882568061763
1984-11-01,21.901,118.04566154120292,-10.575313380425467
1984-12-01,23.727,151.13672625375406,-3.5213272069288037
1985-01-01,25.683,159.1608078168,3.8284282018111293
1985-02-01,26.307,108.17545303213576,4.136647929696768
1985-03-01,25.998,44.141300669525,4.779945187812351
1985-04-01,26.548,14.167956800079384,8.549699472543647
1985-05-01,26.822,8.063575642000664,17.157333799248708
1985-06-01,27.644,27.833235006805435,21.27752917434411
1985-07-01,28.035,24.35836566731244,39.77663658573067
1985-08-01,28.58,28.90930445314286,58.57515396992732
1985-09-01,28.742,16.85960204019141,52.49363327674026
1985-10-01,29.303,19.35650646396516,44.76336330402133
1985-11-01,29.176,8.606071181943564,33.21766129400483
1985-12-01,30.251,22.713121109417635,27.49610148775656
1986-01-01,30.794,21.95962529780402,19.900323170969124
1986-02-01,30.775,23.791049582837044,16.98407268027522
1986-03-01,31.33,15.04894410313764,20.50926994384181
1986-04-01,31.625,11.23916365434303,19.123851137562163
1986-05-01,32.39,22.70197287506337,20.75907836850348
1986-06-01,33.144,25.250105869751337,19.895818260743738
1986-07-01,33.917,32.29626669762362,20.980916711253794
1986-08-01,34.319,26.03602766376727,20.080475857242842
1986-09-01,34.613,18.942561849274632,20.426553475749778
1986-10-01,35.421,18.95249240294041,20.878408354093423
1986-11-01,36.519,28.21446013696147,25.16794625719769
1986-12-01,38.014,45.48469637677266,25.66196158804668
1987-01-01,38.664,41.96584007182423,25.5569266740274
1987-02-01,38.45,22.888111332349027,24.93907392363934
1987-03-01,38.301,3.0543126258072872,22.250239387168858
1987-04-01,38.541,-1.2664421940356885,21.868774703557303
1987-05-01,38.777,3.445463550459893,19.71904908922506
1987-06-01,38.686,4.081815137531764,16.72097513878832
1987-07-01,38.408,-1.3732195199916752,13.241147507149797
1987-08-01,38.562,-2.199432564488113,12.363413852384951
1987-09-01,38.178,-5.149989224822726,10.299598416779808
1987-10-01,38.884,5.050219934781697,9.776686146636182
1987-11-01,38.71,1.5440507508535315,5.999616637914507
1987-12-01,38.136,-0.4393183915918919,0.32093439259219814
1988-01-01,38.383,-5.055037738754975,-0.7267742602938054
1988-02-01,39.01,3.1361976160980243,1.456436931079308
1988-03-01,37.515,-6.356152838992413,-2.0521657397979176
1988-04-01,36.629,-17.063713655830348,-4.960950675903586
1988-05-01,37.381,-15.685967714312788,-3.6000722077520253
