DATE,USALOLITONOSTSAM,3m growth rate,12m growth rate
1970-12-01,98.8543921529758,3.6076020434837375,-0.14093274611106654
1971-01-01,99.2914686268255,4.693310126950667,0.5826055020042409
1971-02-01,99.6816403118346,5.087421772146006,1.260112452418416
1971-03-01,99.9728686695237,4.6031436234438505,1.81035577973363
1971-04-01,100.161973101183,3.553253163204828,2.204177571704502
1971-05-01,100.258367565058,2.334438855841059,2.4222574312005474
1971-06-01,100.291089183218,1.279319564835113,2.500632541170633
1971-07-01,100.297146429587,0.5409127024896598,2.503917807308542
1971-08-01,100.316380307829,0.2316539384749516,2.480980212753092
1971-09-01,100.390162724512,0.3957298498618256,2.457344061736233
1971-10-01,100.548756878881,1.0072423658027851,2.4340877349554146
1971-11-01,100.804313188823,1.9598169374678955,2.3886043857715533
1971-12-01,101.139835888009,3.020664219686786,2.311929379421507
1972-01-01,101.491306868721,3.802677694932677,2.2155360096075327
1972-02-01,101.805150776819,4.0309455500606495,2.1302924574088333
1972-03-01,102.05082793739,3.651872361814923,2.0785231988643904
1972-04-01,102.231604942974,2.9497594713874253,2.0662850158715163
1972-05-01,102.370121203393,2.238357583298089,2.1063116123097414
1972-06-01,102.492345465652,1.7418422331094474,2.1948672612504883
1972-07-01,102.630734560298,1.57083755991565,2.326674500504633
1972-08-01,102.806410203944,1.7156804910110512,2.482176777585221
1972-09-01,103.000434757951,1.9977294814655044,2.6001273059015118
1972-10-01,103.18165398527,2.1645418703019503,2.618527755206901
1972-11-01,103.325248692851,2.034034232795956,2.5008210703304723
1972-12-01,103.398913820917,1.5564883198674329,2.233618349360822
1973-01-01,103.380659825602,0.7737124006813589,1.8615909235702999
1973-02-01,103.260669758229,-0.2497682504379872,1.4297105503048968
1973-03-01,103.035942689572,-1.3967819518666102,0.9653177461591778
1973-04-01,102.722442858674,-2.52255066092677,0.48012345690335856
1973-05-01,102.355126732818,-3.4619213449574304,-0.014647311538507068
1973-06-01,101.9792489412,-4.039557688896966,-0.500619360519905
1973-07-01,101.634793407278,-4.168501459481078,-0.97041218431001
1973-08-01,101.351839672365,-3.863536260753786,-1.4148636536315817
1973-09-01,101.134170904372,-3.273730736205072,-1.8118990060233098
1973-10-01,100.961276506248,-2.624500843087796,-2.151911113325422
1973-11-01,100.789424239888,-2.2012480352762043,-2.454215678203786
1973-12-01,100.602170652031,-2.087591938600175,-2.704809040576428
1974-01-01,100.408106687045,-2.173665669757918,-2.8753474233686793
1974-02-01,100.184045260899,-2.3809902351792145,-2.9794736994574023
1974-03-01,99.9117364244553,-2.7170745782797323,-3.032151872021349
1974-04-01,99.5766800758774,-3.271276073998275,-3.0623909393632243
1974-05-01,99.186168288089,-3.92504329737996,-3.0960427150865333
1974-06-01,98.7528047929717,-4.55971447594915,-3.1638241914182186
1974-07-01,98.2896623889966,-5.070585390415983,-3.2913246597319756
1974-08-01,97.800386342283,-5.472574674271091,-3.504083735986052
1974-09-01,97.2952794739812,-5.774310945382166,-3.795840116216198
1974-10-01,96.822331146975,-5.839064279893524,-4.099537468721348
1974-11-01,96.4239614332211,-5.511795198249492,-4.331270705820001
1974-12-01,96.1596356352667,-4.587745782441832,-4.415943500991071
1975-01-01,96.0826990121056,-3.02079100018805,-4.307827144297183
1975-02-01,96.1833585081389,-0.9943747098077216,-3.9933372048827964
1975-03-01,96.4326186880245,1.1403857369687964,-3.4821912429291113
1975-04-01,96.7996594814008,3.0183386336297247,-2.7888262516490014
1975-05-01,97.2275404461691,4.413690938819315,-1.974698565056976
1975-06-01,97.6759940770699,5.258097878104051,-1.090410260406538
1975-07-01,98.1182051260656,5.560894581723574,-0.1744407893603639
1975-08-01,98.5323194224079,5.476965253987776,0.7483948760317327
1975-09-01,98.9167886168072,5.178911960814348,1.6665856263454515
1975-10-01,99.2819126668249,4.82917326719936,2.540303967807045
1975-11-01,99.639009071798,4.568956618836495,3.3342828803020197
1975-12-01,99.9947420532782,4.430804671512201,3.9882705385428707
1976-01-01,100.334738966286,4.309715170955508,4.425396036850171
1976-02-01,100.62102476822,4.000959300778151,4.613756817095949
1976-03-01,100.824707749574,3.3616014781468806,4.554567864384795
1976-04-01,100.946738320823,2.4622441627303093,4.284187425492991
1976-05-01,100.998908410472,1.5106890377266202,3.8789091516625795
1976-06-01,101.00557638876,0.7194899494506357,3.4088030975788497
1976-07-01,100.987967726145,0.1634710411036133,2.9248013621857805
1976-08-01,100.96084281627,-0.1506712511224806,2.464697277094463
1976-09-01,100.949762665861,-0.2208491038276361,2.055236605920685
1976-10-01,100.975802652823,-0.0481755427065078,1.7061415725163842
1976-11-01,101.060287935407,0.3945773077591807,1.4264281397909695
1976-12-01,101.19740494497,0.9848661731486796,1.202726130390941
1977-01-01,101.359947001331,1.5304340874832345,1.0217877134154785
1977-02-01,101.526498936597,1.858087003748388,0.8998856555702428
1977-03-01,101.672549644977,1.8913589925136252,0.8409068712689427
1977-04-01,101.769290867457,1.625218933191186,0.8148381615063371
1977-05-01,101.810337633485,1.122982536125816,0.8034039533528992
1977-06-01,101.796365467037,0.4880065610184392,0.7829162572503323
1977-07-01,101.738167253686,-0.1222739741564282,0.7428603074530304
1977-08-01,101.654879229182,-0.60937899413116,0.6874312788523573
1977-09-01,101.570999061644,-0.8826213085512347,0.6153916357775513
1977-10-01,101.501095443431,-0.9288331437555142,0.5202165041599649
1977-11-01,101.446489042459,-0.8174728882127558,0.382149224924877
1977-12-01,101.412097920891,-0.6243067230188637,0.21215264960374736
1978-01-01,101.407835724169,-0.3670158092988762,0.04724619956379961
1978-02-01,101.442555369824,-0.01550943312425,-0.08268143553872287
1978-03-01,101.545779031432,0.5283222522239006,-0.12468519181200177
1978-04-01,101.691715131259,1.1244640502374723,-0.0762270578253621
1978-05-01,101.839515139018,1.574470973951536,0.028658686545202094
1978-06-01,101.950857793071,1.6052231120887273,0.15176605306601587
1978-07-01,102.004088107449,1.2343787484903057,0.26137767264857725
1978-08-01,101.990668769021,0.5950165173028488,0.33032309160681006
1978-09-01,101.912525847201,-0.150309016674488,0.33624438935540013
1978-10-01,101.776299465462,-0.8902653146482198,0.27113404129157637
1978-11-01,101.601459766621,-1.5177339853622571,0.15276105227963743
1978-12-01,101.420850642337,-1.9158725127012,0.008630845456747416
1979-01-01,101.261320705108,-2.008653539580385,-0.14448096442913894
1979-02-01,101.106844319531,-1.933103446747575,-0.33093709939493454
1979-03-01,100.929715284131,-1.9229944866849704,-0.6066857265532466
1979-04-01,100.717676296143,-2.1302587640034787,-0.9578349955635668
1979-05-01,100.48655627376,-2.431499794926517,-1.328520529002053
1979-06-01,100.246540893498,-2.680159027032847,-1.6717043254626085
1979-07-01,100.009390813687,-2.7834202302399524,-1.9555072063982548
1979-08-01,99.7854957026393,-2.761595454709942,-2.1621321764011325
1979-09-01,99.566304179869,-2.686752943342585,-2.302191656842778
1979-10-01,99.334126181638,-2.673574019933167,-2.399550088429736
1979-11-01,99.0869934960229,-2.770751626460677,-2.4748328187152446
1979-12-01,98.8312352920521,-2.9205409865486143,-2.553336255694838
1980-01-01,98.568643375691,-3.047008424726738,-2.659137082814267
1980-02-01,98.2843956841489,-3.200819217332973,-2.7915505170572175
1980-03-01,98.0148343048097,-3.2635054651334983,-2.888030518183393
1980-04-01,97.8689996571341,-2.809127682056189,-2.8283780402487246
1980-05-01,97.92737110793,-1.4451283236745716,-2.54679358187766
1980-06-01,98.2186331973423,0.8343039240284122,-2.022920370200254
1980-07-01,98.6783851604663,3.349299636741798,-1.330880672696333
1980-08-01,99.1925357697651,5.268779450386063,-0.5942345916095992
1980-09-01,99.6391675697731,5.911914224647119,0.0731807718527655
1980-10-01,99.9304592767425,5.172790866019628,0.6003305389872482
1980-11-01,100.0443365082,3.4794382197661733,0.9661641537398458
1980-12-01,100.022058159372,1.5459916027217968,1.2049053761201467
1981-01-01,99.932193243837,0.0069408756393052,1.3833505478500818
1981-02-01,99.8206821500701,-0.8912268159519732,1.563103130692567
1981-03-01,99.7096552054115,-1.2434952594851834,1.729147340423176
1981-04-01,99.5714424489601,-1.4361820294620298,1.7395117941229499
1981-05-01,99.3796375861602,-1.7556687006016092,1.4830036401463298
1981-06-01,99.1486163597205,-2.2317652781674524,0.9468500345648945
1981-07-01,98.9089202236976,-2.635049240462761,0.233622654907073
1981-08-01,98.6644399246585,-2.847722702701716,-0.5323947422136266
1981-09-01,98.3954207945233,-3.004202586234117,-1.2482508691964433
1981-10-01,98.1124549450793,-3.182307515111593,-1.8192694648070162
1981-11-01,97.8337187562705,-3.32556835725224,-2.2096380755629474
1981-12-01,97.5806228450125,-3.271424087997421,-2.4408968974317546
1982-01-01,97.3414020246233,-3.1066842358846047,-2.5925491426892933
1982-02-01,97.1000372501926,-2.9661330901165077,-2.725532265735564
1982-03-01,96.8829992539994,-2.8291600747405554,-2.834886897952771
1982-04-01,96.732561333511,-2.478502637107094,-2.851099718580752
1982-05-01,96.6634772856878,-1.7863005748783525,-2.733115521897067
1982-06-01,96.6814695437084,-0.8294613912154802,-2.488332068156218
1982-07-01,96.7755756385324,0.1779876552380654,-2.156877843110938
1982-08-01,96.9330614175723,1.1202327905211584,-1.7548151171874027
1982-09-01,97.156983244652,1.981903408192598,-1.258633318371094
1982-10-01,97.4419636772269,2.782944847114077,-0.6833905728153788
