DATE,INDPRO,3m growth rate,12m growth rate
1923-12-01,5.7806,-10.43030727473322,-2.716257152473922
1924-01-01,5.9151,0.0,1.8527765820060216
1924-02-01,6.0226,7.47011524864003,2.2825311640229495
1924-03-01,5.9151,9.636885641708504,-2.654532288855238
1924-04-01,5.7269,-12.132143027487242,-7.79126682552973
1924-05-01,5.4849,-31.20786682651091,-12.82047206548519
1924-06-01,5.2429,-38.27829242498089,-15.948186030107259
1924-07-01,5.1622,-33.98222140387569,-16.521935995084004
1924-08-01,5.3505,-9.44704697901929,-11.946218155486788
1924-09-01,5.5387,24.55038455841552,-6.787277011107362
1924-10-01,5.6731,45.86209598606852,-4.091224155128403
1924-11-01,5.7806,36.2430008273104,-2.2738415242345877
1924-12-01,5.942,32.46441315857105,2.7920977061204777
1925-01-01,6.1302,36.33796871815518,3.6364558502814948
1925-02-01,6.1302,26.475644402214904,1.7866037923820466
1925-03-01,6.1302,13.283846063365012,3.6364558502814948
1925-04-01,6.1839,3.55027506414094,7.979884405175586
1925-05-01,6.1571,1.7668316748827406,12.255465003919852
1925-06-01,6.1033,-1.7437249756034778,16.410765034618247
1925-07-01,6.2646,5.32308044055998,21.355236139630374
1925-08-01,6.1571,0.0,15.07522661433509
1925-09-01,6.0764,-1.751359513530637,9.708054236553698
1925-10-01,6.3184,3.479680940951879,11.374733390915015
1925-11-01,6.4528,20.63907256945412,11.628550669480674
1925-12-01,6.5335,33.65898583025373,9.954560753954889
1926-01-01,6.4259,6.981180408132848,4.823659913216538
1926-02-01,6.4259,-1.6570951286474125,4.823659913216538
1926-03-01,6.5066,-1.6367536432172811,6.140093308538042
1926-04-01,6.5066,5.118845949922557,5.218389689354597
1926-05-01,6.4528,1.6850174710774324,4.802585632846634
1926-06-01,6.5335,1.663989044526315,7.048645814559329
1926-07-01,6.5604,3.3486586535226737,4.721769945407517
1926-08-01,6.641,12.18662998840605,7.859219437722298
1926-09-01,6.7486,13.833782943748377,11.06247120005266
1926-10-01,6.7486,11.978197035804117,6.808685743226128
1926-11-01,6.7217,4.950033207964832,4.167183238284156
1926-12-01,6.6948,-3.1508798875594213,2.4688145710568543
1927-01-01,6.6679,-4.698099454191018,3.766009430585604
1927-02-01,6.7217,0.0,4.603246237881065
1927-03-01,6.8023,6.57925902006169,4.5446162358220965
1927-04-01,6.641,-1.6039625804882496,2.0655949343743263
1927-05-01,6.6948,-1.5912016991412314,3.750309942970498
1927-06-01,6.6679,-7.672051535454405,2.0570903803474483
1927-07-01,6.5872,-3.201310507739097,0.4085116761173291
1927-08-01,6.5872,-6.275535274060928,-0.8101189579882484
1927-09-01,6.4797,-10.82085900691705,-3.9845301247666054
1927-10-01,6.3453,-13.8995856935178,-5.9760542927421945
1927-11-01,6.3453,-13.8995856935178,-5.5997738667301515
1927-12-01,6.3722,-6.472786305495914,-4.8186652327179225
1928-01-01,6.5066,10.562486072322509,-2.419052475292083
1928-02-01,6.5604,14.264846329733128,-2.399690554472833
1928-03-01,6.6141,16.071456532589856,-2.766711259426957
1928-04-01,6.5872,5.04780042102484,-0.8101189579882484
1928-05-01,6.6679,6.717349972052067,-0.4018043854932096
1928-06-01,6.7217,6.667833418286295,0.8068507326144614
1928-07-01,6.8023,13.715516361402024,3.265423852319649
1928-08-01,6.9368,17.13330055058684,5.307262569832405
1928-09-01,6.9905,16.98130419697854,7.883081006836723
1928-10-01,7.125,20.369470019909475,12.287835090539456
1928-11-01,7.2594,19.94059959329768,14.405938253510486
1928-12-01,7.3938,25.152011813348164,16.032139606415363
1929-01-01,7.5014,22.86546306542792,15.289091076752847
1929-02-01,7.4745,12.389483784277267,13.933601609657952
1929-03-01,7.5014,5.949399865863092,13.41527947868948
1929-04-01,7.6358,7.361577000883579,15.918751518095696
1929-05-01,7.7703,16.79454564392171,16.532941405839917
1929-06-01,7.824,18.343952682849096,16.399125221298185
1929-07-01,7.9316,16.41931451247205,16.601737647560388
1929-08-01,7.8509,4.214136896974141,13.177545842463378
1929-09-01,7.7972,-1.3631193655764706,11.539947071024969
1929-10-01,7.6627,-12.886778312815784,7.546666666666657
1929-11-01,7.2863,-25.80913890515041,0.37055404027881433
1929-12-01,6.9637,-36.37826383370617,-5.817035894938993
1930-01-01,6.9637,-31.792376039133387,-7.167995307542596
1930-02-01,6.9368,-17.849823915420636,-7.193792226904816
1930-03-01,6.8292,-7.504817461490543,-8.960993947796414
1930-04-01,6.7755,-10.379949221102304,-11.266664920506031
1930-05-01,6.6679,-14.627181570101287,-14.187354413600495
1930-06-01,6.4797,-18.952379258230312,-17.181748466257662
1930-07-01,6.1839,-30.6119898325164,-22.034646225225675
1930-08-01,6.0495,-32.24807918412748,-22.945140047637846
1930-09-01,5.942,-29.28508997116266,-23.793156517724313
1930-10-01,5.7806,-23.64423330649732,-24.561838516449818
1930-11-01,5.6462,-24.11654320987654,-22.509366894034
1930-12-01,5.5118,-25.963954781521103,-20.849548372273365
1931-01-01,5.4849,-18.94437073714671,-21.235837270416592
1931-02-01,5.5118,-9.186843519598131,-20.54261330873025
1931-03-01,5.6193,8.032660733800046,-17.716570022843094
1931-04-01,5.6462,12.292351082080067,-16.66740461958527
1931-05-01,5.5656,3.961888387418489,-16.531441683288595
1931-06-01,5.4311,-12.73857057041664,-16.182847971356708
1931-07-01,5.3505,-19.35964279989917,-13.476932033182942
1931-08-01,5.1622,-25.989839757560866,-14.667327878337044
1931-09-01,4.9203,-32.63797470492551,-17.194547290474592
1931-10-01,4.7321,-38.81595563885316,-18.138255544407155
1931-11-01,4.6783,-32.54518344182207,-17.142502922319437
1931-12-01,4.6514,-20.132807041347167,-15.610145506005303
1932-01-01,4.517,-16.97962179090903,-17.64662983828328
1932-02-01,4.4094,-21.08388090185136,-20.000725715737154
1932-03-01,4.3556,-23.112241104235043,-22.488566191518522
1932-04-01,4.0599,-34.73790908787024,-28.09500194821296
1932-05-01,3.9255,-37.18520659609542,-29.468520914187145
1932-06-01,3.791,-42.61172362276295,-30.198302369685702
1932-07-01,3.6835,-32.23875909071248,-31.15596673208112
1932-08-01,3.791,-13.016834015578038,-26.56231839138352
1932-09-01,4.033,28.0848459636045,-18.033453244720842
1932-10-01,4.1674,63.839288311694695,-11.933391094862756
1932-11-01,4.1674,46.03118582898376,-10.920633563473913
1932-12-01,4.0868,5.443703392981281,-12.138280947671664
1933-01-01,4.0061,-14.60618935158572,-11.310604383440348
1933-02-01,4.033,-12.289388573750305,-8.536308794847358
1933-03-01,3.791,-25.95741051832912,-12.962622830379278
1933-04-01,4.0599,5.480991266016622,0.0
1933-05-01,4.7321,89.54082503269609,20.547700929817857
1933-06-01,5.458,329.65412690974887,43.97256660511739
1933-07-01,5.9688,367.1827102295248,62.041536582055116
1933-08-01,5.7269,114.51750855549,51.06568187813241
1933-09-01,5.4042,-3.8849210144731416,33.99950409124721
1933-10-01,5.1354,-45.203982068981134,23.22791188750779
1933-11-01,4.8396,-49.00125685078993,16.129961126841685
1933-12-01,4.8665,-34.24311099022922,19.078496623274944
1934-01-01,5.0278,-8.121294544148682,25.503606999326035
1934-02-01,5.2698,40.584894824332494,30.66699727250184
1934-03-01,5.5118,64.5534117150794,45.39171722500659
1934-04-01,5.5118,44.43146863647882,35.76196458040839
1934-05-01,5.6193,29.28625090254384,18.748547156653483
1934-06-01,5.5118,0.0,0.9857090509344024
1934-07-01,5.1354,-24.643051270455008,-13.962605548854047
1934-08-01,5.0816,-33.12357773130341,-11.267876163369362
1934-09-01,4.7858,-43.161268161267245,-11.442951778246558
1934-10-01,5.0009,-10.071867604407792,-2.6190754371616665
1934-11-01,5.0547,-2.100689208642148,4.444582196875779
1934-12-01,5.3773,59.38185768413658,10.496249871570939
1935-01-01,5.8075,81.87130902398366,15.507776761207692
1935-02-01,5.9151,87.5283034402277,12.24524649891836
1935-03-01,5.8882,43.7716132033441,6.828985086541617
1935-04-01,5.7806,-1.8399433580915117,4.876809753619504
1935-05-01,5.7806,-8.789820675134507,2.870464292705499
1935-06-01,5.8613,-1.8148991858337848,6.340941253311083
1935-07-01,5.8613,5.702224687769419,14.13521828874089
1935-08-01,6.0764,22.093838034211966,19.57651133501259
1935-09-01,6.2377,28.269125135970707,30.337665594049067
1935-10-01,6.4259,44.46413747734812,28.49487092323384
1935-11-01,6.5604,35.873843160895056,29.78811798919816
1935-12-01,6.641,28.480135579432407,23.50064158592602
1936-01-01,6.5335,6.868012030261728,12.501076194575989
1936-02-01,6.3722,-10.990509875501942,7.727680005409887
1936-03-01,6.4528,-10.862818492422369,9.58866886315002
1936-04-01,6.8561,21.262073972364792,18.605335086323226
1936-05-01,6.9905,44.835614799962855,20.930353250527634
1936-06-01,7.125,48.643750976769496,21.560063467148936
1936-07-01,7.2594,25.688150285556933,23.853070138024002
1936-08-01,7.367,23.347320377710457,21.239549733394792
1936-09-01,7.5014,22.86546306542792,20.25906984946375
1936-10-01,7.6089,20.693698878252988,18.40987254703621
1936-11-01,7.824,27.21920804076383,19.261020669471375
1936-12-01,8.066,33.67911883115238,21.457611805451005
1937-01-01,8.0391,24.60693630559323,23.04431009413024
1937-02-01,8.1467,17.546994189916767,27.84752518753333
1937-03-01,8.3349,14.01676218596042,29.167183238284156
1937-04-01,8.3349,15.55050574988952,21.569113636032135
1937-05-01,8.3618,10.987024332024674,19.61662255918748
1937-06-01,8.2542,-3.8169873192938297,15.8484210526316
1937-07-01,8.308,-1.2847210955617472,14.444719949307094
1937-08-01,8.2542,-5.048714759491856,12.042893986697445
1937-09-01,7.9854,-12.403500553252243,6.452128935931967
1937-10-01,7.3938,-37.268619637261246,-2.826952647557468
1937-11-01,6.6679,-57.41502846186509,-14.77632924335378
1937-12-01,6.0764,-66.47268934813711,-24.666501363749084
1938-01-01,5.942,-58.288117118846415,-26.086253436329933
1938-02-01,5.8882,-39.19015453515541,-27.722881657603683
1938-03-01,5.8882,-11.825137427287924,-29.354881282318914
1938-04-01,5.7806,-10.43030727473322,-30.645838582346517
1938-05-01,5.6462,-15.45365859133142,-32.47626109210936
1938-06-01,5.7,-12.184897826098496,-30.9442465653849
1938-07-01,6.0226,17.826887354163734,-27.50842561386615
1938-08-01,6.3453,59.50841850510478,-23.12640837391874
1938-09-01,6.5335,72.61723631081458,-18.181932025947354
1938-10-01,6.6948,52.691320368853376,-9.45386675322567
1938-11-01,6.9637,45.06130260306047,4.436179306828225
1938-12-01,7.0443,35.13498298485889,15.928839444407883
1939-01-01,7.0443,22.574729413646157,18.550992931672837
1939-02-01,7.0981,7.9464193880615985,20.54787541184062
1939-03-01,7.125,4.661776409610008,21.004721307020823
1939-04-01,7.0981,3.0901285144512736,22.79175172127461
1939-05-01,7.0712,-1.5073030643811047,25.238213311607804
1939-06-01,7.2325,6.173050288420434,26.885964912280702
1939-07-01,7.4476,21.19840905551193,23.660877361936716
1939-08-01,7.5552,30.320092041415727,19.067656375585074
1939-09-01,8.0122,50.60984343864205,22.632585903420832
1939-10-01,8.4155,63.02504331348548,25.70203740216288
1939-11-01,8.6306,70.28645096861649,23.93698752100175
1939-12-01,8.6306,34.63464497277682,22.518916003009526
1940-01-01,8.5231,5.213299074180022,20.992859475036553
1940-02-01,8.2542,-16.336506581723565,16.287457206858203
1940-03-01,8.066,-23.709771638976584,13.207017543859667
1940-04-01,8.2273,-13.176158158097206,15.908482551668769
1940-05-01,8.4693,10.838366410473,19.771750197986204
1940-06-01,8.7382,37.73840570556353,20.818527480124448
1940-07-01,8.8457,33.628622130754884,18.772490466727533
1940-08-01,8.8995,21.9192725184544,17.793043202033033
1940-09-01,9.0877,16.984414236413038,13.423279498764384
1940-10-01,9.2221,18.13823649011912,9.584694908205083
1940-11-01,9.4372,26.447488133016822,9.345816049869082
1940-12-01,9.7599,33.03488677300663,13.08483767061388
1941-01-01,10.0019,38.36005427343858,17.350494538372185
1941-02-01,10.2976,41.76578799085932,24.755881854086393
1941-03-01,10.6203,40.20569917764472,31.667493181254635
1941-04-01,10.6471,28.408951508555912,29.4118362038579
1941-05-01,11.1311,36.5237677315202,31.42880757559656
1941-06-01,11.2118,24.209332854170903,28.307889496692674
1941-07-01,11.3462,28.96634927424151,28.26797200899871
1941-08-01,11.4806,13.16340473379347,29.002752963649648
1941-09-01,11.4806,9.94031447729311,26.33119491180387
1941-10-01,11.5882,8.808341265768105,25.65684605458629
1941-11-01,11.642,5.743099627729964,23.36286186580765
1941-12-01,11.8302,12.748300457842898,21.21230750315064
1942-01-01,12.0721,17.7788661085865,20.698067367200256
1942-02-01,12.2872,24.07986998889009,19.321006836544452
1942-03-01,12.4217,21.55023358697159,16.961856068095994
1942-04-01,12.0721,0.0,13.38392613951218
1942-05-01,12.099,-5.9873710527607376,8.695456873085327
1942-06-01,12.1259,-9.190395458716448,8.153017356713455
1942-07-01,12.4217,12.09670523204278,9.478944492429186
1942-08-01,12.7981,25.194165655097112,11.475881051512982
1942-09-01,13.0938,35.95866224062534,14.05153040781839
1942-10-01,13.524,40.50652834597193,16.704923974387718
1942-11-01,13.8467,37.02604876680746,18.937467789039687
1942-12-01,14.1693,37.12946127456951,19.772277729877775
1943-01-01,14.3037,25.133307224098324,18.485599025852984
1943-02-01,14.6801,26.337105930650416,19.474737938667875
1943-03-01,14.7877,18.63393710424386,19.04731236465218
1943-04-01,14.9759,20.16504528725756,24.05381002476783
1943-05-01,15.0834,11.450221894649925,24.66650136374906
1943-06-01,15.0028,5.946534015861626,23.72524925984876
1943-07-01,15.4599,13.567743269168188,24.45880998575074
1943-08-01,15.7825,19.86881130034479,23.319086426891488
1943-09-01,16.1858,35.47133161696359,23.614229635399965
1943-10-01,16.4278,27.494340246631157,21.471458148476795
1943-11-01,16.6429,23.6553248793054,20.193981237406746
1943-12-01,16.4278,6.116018971634518,15.939390089842131
1944-01-01,16.616,4.661825768226713,16.16574732411893
1944-02-01,16.7504,2.6088251456309663,14.10276496754108
1944-03-01,16.7235,7.39673302255115,13.090609087282012
1944-04-01,16.7235,2.613089571340832,11.66941552761438
1944-05-01,16.616,-3.171054053874689,10.160839068114624
1944-06-01,16.5622,-3.802585220837385,10.39405977550858
1944-07-01,16.5353,-4.426032086182719,6.9560605178558665
1944-08-01,16.7504,3.274902998158291,6.132741961032773
1944-09-01,16.6429,1.9633077582501768,2.8240803667412218
1944-10-01,16.6967,3.9619126978347454,1.6368594699229355
1944-11-01,16.5622,-4.419044194680333,-0.48489145521514176
1944-12-01,16.5084,-3.19363377940729,0.49063173401187044
1945-01-01,16.3471,-8.11591363188745,-1.618319691863257
1945-02-01,16.2934,-6.335551784956673,-2.7282930556882246
1945-03-01,16.1858,-7.590473363820561,-3.215236045086256
1945-04-01,15.8901,-10.72216624469664,-4.9834065835500985
1945-05-01,15.4599,-18.944993729000103,-6.957751564756864
1945-06-01,15.1103,-24.045122308444423,-8.766347465916368
1945-07-01,14.7608,-25.538280300711648,-10.731586363718826
1945-08-01,13.2283,-46.39696000639645,-21.026960550195806
1945-09-01,12.0453,-59.61890081815543,-27.624993240360762
1945-10-01,11.5613,-62.365417776482815,-30.756975929375272
1945-11-01,11.9915,-32.47293018721054,-27.59717911871611
1945-12-01,12.0453,0.0,-27.035327469651826
1946-01-01,11.3731,-6.354104205947508,-30.427415260199055
1946-02-01,10.8085,-33.99639441700478,-33.66332379982077
1946-03-01,11.9377,-3.5255839122491195,-26.24584512350332
1946-04-01,11.7226,12.87047524486551,-26.227021856375988
1946-05-01,11.2924,19.1470532506925,-26.956836719513056
1946-06-01,11.9915,1.814915339348344,-20.640225541518042
1946-07-01,12.3948,24.986270474624472,-16.028941520784777
1946-08-01,12.8519,67.77387574132065,-2.845414754730391
1946-09-01,13.0938,42.15716865489152,8.704639984060169
1946-10-01,13.3358,34.00413531789444,15.34861996488286
1946-11-01,13.4165,18.7647583092466,11.88341742067296
1946-12-01,13.4971,12.901327951522878,12.052833885415893
1947-01-01,13.6585,10.036237839569374,20.09478506299953
1947-02-01,13.7391,9.970499648814602,27.113845584493678
1947-03-01,13.8198,9.91201494487941,15.766018579793428
1947-04-01,13.7122,1.58194597338166,16.97234401924488
1947-05-01,13.766,0.7854693559123271,21.90499805178703
1947-06-01,13.766,-1.5481165361624585,14.797981903848555
1947-07-01,13.6853,-0.7823965983983827,10.411624229515603
1947-08-01,13.766,0.0,7.112567013437698
1947-09-01,13.8736,3.163392331386361,5.955490384762263
1947-10-01,14.008,9.7709047242049,5.040567495013404
1947-11-01,14.1962,13.098638239395545,5.811500763984645
1947-12-01,14.25,11.30195221936514,5.578235324625291
1948-01-01,14.3306,9.535012906521768,4.920745323424969
1948-02-01,14.3575,4.622926307138076,4.501022628847595
1948-03-01,14.1962,-1.5016445822664817,2.7236284171985092
1948-04-01,14.2231,-2.966977856294684,3.725879144119837
1948-05-01,14.4651,3.031604146116962,5.07845416242918
1948-06-01,14.6533,13.515019393333615,6.445590585500516
1948-07-01,14.6533,12.658693499002016,7.0732830116986944
1948-08-01,14.5995,3.7686503770666846,6.054772628214455
1948-09-01,14.4919,-4.333573913691236,4.456665897820322
1948-10-01,14.5995,-1.4605428746254256,4.222587093089669
1948-11-01,14.4113,-5.057490613628235,1.5151942069004498
1948-12-01,14.2768,-5.806228066377717,0.18807017543860383
1949-01-01,14.1424,-11.947734080347605,-1.3132736940532852
1949-02-01,14.008,-10.732803351039944,-2.4342678042834853
1949-03-01,13.7391,-14.235090110404036,-3.2198757413955725
1949-04-01,13.6585,-12.999938070349792,-3.9695987513270747
1949-05-01,13.4702,-14.494973940052024,-6.877933785456025
1949-06-01,13.4434,-8.33504159014674,-8.256843168433047
1949-07-01,13.4165,-6.901022330904382,-8.440419564193736
1949-08-01,13.5509,2.4180223505876786,-7.18243775471763
1949-09-01,13.6854,7.39733343474116,-5.565177788971765
1949-10-01,13.1745,-7.022122629021532,-9.760608240008228
1949-11-01,13.524,-0.7916819353156357,-6.156974041203789
1949-12-01,13.766,2.376688702438945,-3.5778325675221323
1950-01-01,14.008,27.81092120745448,-0.9503337481615692
1950-02-01,14.0618,16.88075773020328,0.3840662478583612
1950-03-01,14.5188,23.73479132305083,5.6750442168701065
1950-04-01,15.0028,31.578444179820877,9.842222791668199
1950-05-01,15.3523,42.07907686970997,13.972324093183474
1950-06-01,15.8094,40.58489482433239,17.599714357974918
1950-07-01,16.3202,40.02727177677941,21.642753326128283
1950-08-01,16.8311,44.46285972555963,24.20651026869063
1950-09-01,16.7235,25.21234427033141,22.199570345039255
1950-10-01,16.8311,13.122265653906172,27.755133022126067
1950-11-01,16.8042,-0.6377617631525889,24.254658385093197
1950-12-01,17.1,9.313989247498313,24.219090512857775
1951-01-01,17.1537,7.890011801061614,22.45645345516849
1951-02-01,17.2613,11.332672785844425,22.753132600378322
1951-03-01,17.3419,5.7796848478720575,19.444444444444443
1951-04-01,17.3688,5.110963124477097,15.770389527288241
1951-05-01,17.3151,1.2525603219014414,12.78505500804441
1951-06-01,17.2344,-2.4565833800992976,9.013624805495478
1951-07-01,16.9655,-8.96940179439385,3.953995661817866
1951-08-01,16.8042,-11.290250924286171,-0.15982318446208232
1951-09-01,16.9118,-7.279735416574507,1.125960474780996
1951-10-01,16.8849,-1.8868278123661877,0.31964636892418685
1951-11-01,17.0193,5.219299856570392,1.2800371335737415
1951-12-01,17.1268,5.183003745947357,0.15672514619882172
1952-01-01,17.315,10.584946451478006,0.9403219130566631
1952-02-01,17.4226,9.820922859982018,0.934460324541031
1952-03-01,17.4764,8.418401591051516,0.7755782238393794
1952-04-01,17.315,0.0,-0.3097508175579189
1952-05-01,17.1537,-6.032130966333482,-0.932134379818772
1952-06-01,16.9924,-10.626043123328078,-1.404168407371309
1952-07-01,16.7235,-12.980073022592531,-1.426424213845734
1952-08-01,17.799,15.91807767081681,5.919948584282486
1952-09-01,18.4443,38.81289726840718,9.061720219018676
